track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
32,1274,127400,car,1024.629,975.877,0.981,-2.719,-1.224,4.61,1.93
32,1275,127500,car,1024.679,975.592,0.882,-2.738,-1.259,4.61,1.93
32,1276,127600,car,1024.72,975.308,0.784,-2.75,-1.293,4.61,1.93
32,1277,127700,car,1024.751,975.023,0.689,-2.756,-1.326,4.61,1.93
32,1278,127800,car,1024.775,974.74,0.596,-2.755,-1.358,4.61,1.93
32,1279,127900,car,1024.791,974.459,0.507,-2.75,-1.388,4.61,1.93
32,1280,128000,car,1024.799,974.179,0.422,-2.739,-1.418,4.61,1.93
32,1281,128100,car,1024.801,973.902,0.342,-2.722,-1.446,4.61,1.93
32,1282,128200,car,1024.797,973.627,0.266,-2.701,-1.473,4.61,1.93
32,1283,128300,car,1024.787,973.355,0.196,-2.676,-1.498,4.61,1.93
32,1284,128400,car,1024.773,973.087,0.13,-2.646,-1.522,4.61,1.93
32,1285,128500,car,1024.754,972.822,0.071,-2.613,-1.544,4.61,1.93
32,1286,128600,car,1024.732,972.56,0.017,-2.579,-1.564,4.61,1.93
32,1287,128700,car,1024.707,972.302,-0.031,-2.543,-1.583,4.61,1.93
32,1288,128800,car,1024.679,972.048,-0.074,-2.507,-1.6,4.61,1.93
32,1289,128900,car,1024.649,971.798,-0.112,-2.472,-1.616,4.61,1.93
32,1290,129000,car,1024.618,971.551,-0.145,-2.44,-1.63,4.61,1.93
32,1291,129100,car,1024.586,971.306,-0.174,-2.412,-1.643,4.61,1.93
32,1292,129200,car,1024.552,971.065,-0.199,-2.39,-1.654,4.61,1.93
32,1293,129300,car,1024.518,970.825,-0.222,-2.373,-1.664,4.61,1.93
32,1294,129400,car,1024.483,970.587,-0.242,-2.363,-1.673,4.61,1.93
32,1295,129500,car,1024.448,970.35,-0.26,-2.36,-1.68,4.61,1.93
32,1296,129600,car,1024.412,970.113,-0.276,-2.365,-1.687,4.61,1.93
32,1297,129700,car,1024.376,969.875,-0.291,-2.377,-1.693,4.61,1.93
32,1298,129800,car,1024.34,969.636,-0.306,-2.398,-1.698,4.61,1.93
32,1299,129900,car,1024.303,969.395,-0.319,-2.426,-1.702,4.61,1.93
32,1300,130000,car,1024.265,969.151,-0.332,-2.461,-1.705,4.61,1.93
32,1301,130100,car,1024.228,968.904,-0.344,-2.503,-1.707,4.61,1.93
32,1302,130200,car,1024.19,968.652,-0.355,-2.551,-1.709,4.61,1.93
32,1303,130300,car,1024.151,968.396,-0.366,-2.604,-1.71,4.61,1.93
32,1304,130400,car,1024.113,968.134,-0.375,-2.66,-1.711,4.61,1.93
32,1305,130500,car,1024.074,967.867,-0.383,-2.717,-1.711,4.61,1.93
32,1306,130600,car,1024.036,967.594,-0.39,-2.774,-1.711,4.61,1.93
32,1307,130700,car,1023.997,967.316,-0.395,-2.829,-1.71,4.61,1.93
32,1308,130800,car,1023.959,967.032,-0.398,-2.878,-1.708,4.61,1.93
32,1309,130900,car,1023.921,966.744,-0.399,-2.922,-1.706,4.61,1.93
32,1310,131000,car,1023.884,966.451,-0.398,-2.958,-1.704,4.61,1.93
32,1311,131100,car,1023.847,966.155,-0.394,-2.985,-1.702,4.61,1.93
32,1312,131200,car,1023.811,965.856,-0.389,-3.004,-1.7,4.61,1.93
32,1313,131300,car,1023.776,965.555,-0.383,-3.015,-1.697,4.61,1.93
32,1314,131400,car,1023.741,965.253,-0.375,-3.019,-1.694,4.61,1.93
32,1315,131500,car,1023.707,964.951,-0.367,-3.02,-1.692,4.61,1.93
33,1238,123800,car,998.791,1021.947,-0.557,-6.865,-1.652,5.29,2.0
33,1239,123900,car,998.735,1021.26,-0.556,-6.858,-1.652,5.29,2.0
33,1240,124000,car,998.68,1020.574,-0.554,-6.837,-1.652,5.29,2.0
33,1241,124100,car,998.624,1019.891,-0.551,-6.8,-1.652,5.29,2.0
33,1242,124200,car,998.569,1019.211,-0.547,-6.75,-1.652,5.29,2.0
33,1243,124300,car,998.515,1018.536,-0.542,-6.69,-1.652,5.29,2.0
33,1244,124400,car,998.46,1017.867,-0.536,-6.625,-1.652,5.29,2.0
33,1245,124500,car,998.407,1017.204,-0.531,-6.558,-1.652,5.29,2.0
33,1246,124600,car,998.354,1016.548,-0.524,-6.491,-1.651,5.29,2.0
33,1247,124700,car,998.302,1015.899,-0.518,-6.427,-1.651,5.29,2.0
33,1248,124800,car,998.251,1015.256,-0.511,-6.365,-1.651,5.29,2.0
33,1249,124900,car,998.2,1014.62,-0.504,-6.305,-1.651,5.29,2.0
33,1250,125000,car,998.151,1013.989,-0.496,-6.247,-1.65,5.29,2.0
33,1251,125100,car,998.102,1013.365,-0.487,-6.188,-1.649,5.29,2.0
33,1252,125200,car,998.055,1012.746,-0.477,-6.129,-1.648,5.29,2.0
33,1253,125300,car,998.009,1012.133,-0.466,-6.066,-1.647,5.29,2.0
33,1254,125400,car,997.965,1011.526,-0.453,-5.999,-1.646,5.29,2.0
33,1255,125500,car,997.922,1010.926,-0.439,-5.926,-1.645,5.29,2.0
33,1256,125600,car,997.881,1010.333,-0.424,-5.846,-1.643,5.29,2.0
33,1257,125700,car,997.842,1009.748,-0.407,-5.758,-1.641,5.29,2.0
33,1258,125800,car,997.805,1009.172,-0.39,-5.661,-1.64,5.29,2.0
33,1259,125900,car,997.77,1008.606,-0.371,-5.556,-1.638,5.29,2.0
33,1260,126000,car,997.736,1008.05,-0.352,-5.442,-1.635,5.29,2.0
33,1261,126100,car,997.705,1007.505,-0.333,-5.32,-1.633,5.29,2.0
33,1262,126200,car,997.676,1006.973,-0.313,-5.19,-1.631,5.29,2.0
33,1263,126300,car,997.649,1006.454,-0.294,-5.053,-1.629,5.29,2.0
33,1264,126400,car,997.623,1005.948,-0.274,-4.909,-1.627,5.29,2.0
33,1265,126500,car,997.6,1005.457,-0.256,-4.759,-1.624,5.29,2.0
33,1266,126600,car,997.578,1004.981,-0.238,-4.606,-1.622,5.29,2.0
33,1267,126700,car,997.558,1004.52,-0.221,-4.451,-1.62,5.29,2.0
33,1268,126800,car,997.54,1004.075,-0.205,-4.296,-1.618,5.29,2.0
33,1269,126900,car,997.523,1003.645,-0.19,-4.143,-1.617,5.29,2.0
33,1270,127000,car,997.507,1003.231,-0.176,-3.995,-1.615,5.29,2.0
33,1271,127100,car,997.492,1002.831,-0.164,-3.853,-1.613,5.29,2.0
33,1272,127200,car,997.479,1002.446,-0.153,-3.72,-1.612,5.29,2.0
33,1273,127300,car,997.466,1002.074,-0.143,-3.596,-1.61,5.29,2.0
33,1274,127400,car,997.454,1001.714,-0.133,-3.484,-1.609,5.29,2.0
33,1275,127500,car,997.443,1001.366,-0.124,-3.383,-1.608,5.29,2.0
33,1276,127600,car,997.433,1001.027,-0.116,-3.295,-1.606,5.29,2.0
33,1277,127700,car,997.424,1000.698,-0.108,-3.217,-1.604,5.29,2.0
33,1278,127800,car,997.417,1000.376,-0.099,-3.15,-1.602,5.29,2.0
33,1279,127900,car,997.411,1000.061,-0.09,-3.093,-1.6,5.29,2.0
33,1280,128000,car,997.407,999.751,-0.08,-3.045,-1.597,5.29,2.0
33,1281,128100,car,997.404,999.447,-0.07,-3.004,-1.594,5.29,2.0
33,1282,128200,car,997.404,999.146,-0.057,-2.971,-1.59,5.29,2.0
33,1283,128300,car,997.406,998.849,-0.043,-2.943,-1.585,5.29,2.0
33,1284,128400,car,997.412,998.555,-0.027,-2.919,-1.58,5.29,2.0
33,1285,128500,car,997.42,998.263,-0.008,-2.9,-1.574,5.29,2.0
33,1286,128600,car,997.433,997.973,0.013,-2.885,-1.566,5.29,2.0
33,1287,128700,car,997.449,997.685,0.037,-2.872,-1.558,5.29,2.0
33,1288,128800,car,997.47,997.398,0.065,-2.861,-1.548,5.29,2.0
33,1289,128900,car,997.496,997.112,0.096,-2.852,-1.537,5.29,2.0
33,1290,129000,car,997.528,996.828,0.131,-2.845,-1.525,5.29,2.0
33,1291,129100,car,997.565,996.544,0.17,-2.839,-1.511,5.29,2.0
33,1292,129200,car,997.609,996.261,0.213,-2.836,-1.496,5.29,2.0
33,1293,129300,car,997.66,995.979,0.26,-2.836,-1.479,5.29,2.0
33,1294,129400,car,997.718,995.698,0.312,-2.838,-1.461,5.29,2.0
33,1295,129500,car,997.784,995.417,0.369,-2.845,-1.442,5.29,2.0
33,1296,129600,car,997.858,995.136,0.431,-2.857,-1.421,5.29,2.0
33,1297,129700,car,997.94,994.855,0.499,-2.874,-1.399,5.29,2.0
33,1298,129800,car,998.031,994.574,0.574,-2.898,-1.375,5.29,2.0
33,1299,129900,car,998.132,994.292,0.657,-2.928,-1.35,5.29,2.0
33,1300,130000,car,998.243,994.009,0.747,-2.964,-1.324,5.29,2.0
33,1301,130100,car,998.365,993.725,0.846,-3.006,-1.296,5.29,2.0
33,1302,130200,car,998.498,993.438,0.955,-3.053,-1.268,5.29,2.0
33,1303,130300,car,998.642,993.15,1.073,-3.103,-1.238,5.29,2.0
33,1304,130400,car,998.8,992.859,1.201,-3.154,-1.207,5.29,2.0
33,1305,130500,car,998.971,992.566,1.338,-3.204,-1.175,5.29,2.0
33,1306,130600,car,999.156,992.271,1.483,-3.251,-1.143,5.29,2.0
33,1307,130700,car,999.355,991.973,1.636,-3.293,-1.11,5.29,2.0
33,1308,130800,car,999.57,991.674,1.795,-3.329,-1.076,5.29,2.0
33,1309,130900,car,999.799,991.374,1.959,-3.357,-1.043,5.29,2.0
33,1310,131000,car,1000.044,991.072,2.125,-3.377,-1.009,5.29,2.0
33,1311,131100,car,1000.304,990.769,2.293,-3.389,-0.976,5.29,2.0
33,1312,131200,car,1000.58,990.466,2.461,-3.394,-0.943,5.29,2.0
33,1313,131300,car,1000.87,990.163,2.628,-3.393,-0.912,5.29,2.0
33,1314,131400,car,1001.176,989.859,2.794,-3.388,-0.881,5.29,2.0
33,1315,131500,car,1001.496,989.556,2.959,-3.38,-0.852,5.29,2.0
33,1316,131600,car,1001.831,989.252,3.122,-3.37,-0.824,5.29,2.0
33,1317,131700,car,1002.179,988.949,3.283,-3.36,-0.797,5.29,2.0
33,1318,131800,car,1002.542,988.645,3.444,-3.349,-0.771,5.29,2.0
33,1319,131900,car,1002.919,988.342,3.604,-3.34,-0.747,5.29,2.0
33,1320,132000,car,1003.309,988.039,3.762,-3.33,-0.725,5.29,2.0
33,1321,132100,car,1003.713,987.735,3.918,-3.319,-0.703,5.29,2.0
33,1322,132200,car,1004.131,987.433,4.073,-3.307,-0.682,5.29,2.0
33,1323,132300,car,1004.562,987.131,4.224,-3.292,-0.662,5.29,2.0
33,1324,132400,car,1005.007,986.83,4.373,-3.273,-0.643,5.29,2.0
33,1325,132500,car,1005.465,986.531,4.518,-3.25,-0.624,5.29,2.0
33,1326,132600,car,1005.937,986.234,4.66,-3.221,-0.605,5.29,2.0
33,1327,132700,car,1006.421,985.94,4.798,-3.187,-0.586,5.29,2.0
33,1328,132800,car,1006.919,985.65,4.933,-3.145,-0.568,5.29,2.0
33,1329,132900,car,1007.43,985.364,5.065,-3.097,-0.549,5.29,2.0
33,1330,133000,car,1007.954,985.084,5.195,-3.041,-0.53,5.29,2.0
33,1331,133100,car,1008.49,984.81,5.322,-2.979,-0.51,5.29,2.0
33,1332,133200,car,1009.038,984.544,5.448,-2.909,-0.49,5.29,2.0
33,1333,133300,car,1009.599,984.285,5.57,-2.833,-0.471,5.29,2.0
33,1334,133400,car,1010.171,984.034,5.69,-2.751,-0.45,5.29,2.0
33,1335,133500,car,1010.755,983.791,5.808,-2.664,-0.43,5.29,2.0
33,1336,133600,car,1011.35,983.558,5.921,-2.571,-0.41,5.29,2.0
33,1337,133700,car,1011.955,983.334,6.03,-2.475,-0.39,5.29,2.0
33,1338,133800,car,1012.571,983.12,6.134,-2.376,-0.37,5.29,2.0
33,1339,133900,car,1013.196,982.915,6.231,-2.276,-0.35,5.29,2.0
33,1340,134000,car,1013.83,982.719,6.323,-2.174,-0.331,5.29,2.0
33,1341,134100,car,1014.472,982.533,6.407,-2.074,-0.313,5.29,2.0
33,1342,134200,car,1015.122,982.355,6.484,-1.976,-0.296,5.29,2.0
33,1343,134300,car,1015.778,982.186,6.554,-1.881,-0.279,5.29,2.0
33,1344,134400,car,1016.441,982.024,6.617,-1.79,-0.264,5.29,2.0
33,1345,134500,car,1017.109,981.87,6.674,-1.704,-0.25,5.29,2.0
33,1346,134600,car,1017.782,981.722,6.724,-1.624,-0.237,5.29,2.0
33,1347,134700,car,1018.46,981.58,6.769,-1.55,-0.225,5.29,2.0
33,1348,134800,car,1019.141,981.444,6.809,-1.482,-0.214,5.29,2.0
33,1349,134900,car,1019.826,981.313,6.843,-1.421,-0.205,5.29,2.0
33,1350,135000,car,1020.513,981.185,6.874,-1.366,-0.196,5.29,2.0
33,1351,135100,car,1021.204,981.062,6.902,-1.317,-0.189,5.29,2.0
33,1352,135200,car,1021.897,980.942,6.927,-1.274,-0.182,5.29,2.0
33,1353,135300,car,1022.592,980.826,6.952,-1.235,-0.176,5.29,2.0
33,1354,135400,car,1023.289,980.711,6.975,-1.201,-0.17,5.29,2.0
33,1355,135500,car,1023.988,980.6,6.999,-1.17,-0.166,5.29,2.0
33,1356,135600,car,1024.689,980.49,7.024,-1.143,-0.161,5.29,2.0
33,1357,135700,car,1025.393,980.383,7.051,-1.119,-0.157,5.29,2.0
33,1358,135800,car,1026.099,980.278,7.079,-1.096,-0.154,5.29,2.0
33,1359,135900,car,1026.808,980.175,7.11,-1.075,-0.15,5.29,2.0
33,1360,136000,car,1027.52,980.073,7.142,-1.054,-0.147,5.29,2.0
33,1361,136100,car,1028.235,979.974,7.175,-1.035,-0.143,5.29,2.0
33,1362,136200,car,1028.953,979.876,7.21,-1.015,-0.14,5.29,2.0
33,1363,136300,car,1029.675,979.781,7.246,-0.996,-0.137,5.29,2.0
33,1364,136400,car,1030.4,979.687,7.283,-0.977,-0.133,5.29,2.0
33,1365,136500,car,1031.129,979.595,7.321,-0.958,-0.13,5.29,2.0
33,1366,136600,car,1031.862,979.505,7.359,-0.94,-0.127,5.29,2.0
33,1367,136700,car,1032.599,979.416,7.399,-0.922,-0.124,5.29,2.0
33,1368,136800,car,1033.339,979.329,7.439,-0.905,-0.121,5.29,2.0
33,1369,136900,car,1034.084,979.243,7.481,-0.889,-0.118,5.29,2.0
33,1370,137000,car,1034.832,979.159,7.523,-0.875,-0.116,5.29,2.0
33,1371,137100,car,1035.585,979.075,7.566,-0.863,-0.114,5.29,2.0
33,1372,137200,car,1036.342,978.993,7.611,-0.852,-0.112,5.29,2.0
33,1373,137300,car,1037.104,978.91,7.655,-0.844,-0.11,5.29,2.0
33,1374,137400,car,1037.869,978.829,7.701,-0.838,-0.108,5.29,2.0
33,1375,137500,car,1038.64,978.747,7.745,-0.834,-0.107,5.29,2.0
33,1376,137600,car,1039.414,978.665,7.788,-0.833,-0.107,5.29,2.0
33,1377,137700,car,1040.193,978.582,7.829,-0.833,-0.106,5.29,2.0
33,1378,137800,car,1040.976,978.499,7.866,-0.836,-0.106,5.29,2.0
33,1379,137900,car,1041.763,978.416,7.899,-0.84,-0.106,5.29,2.0
33,1380,138000,car,1042.553,978.332,7.927,-0.845,-0.106,5.29,2.0
33,1381,138100,car,1043.345,978.246,7.95,-0.85,-0.107,5.29,2.0
33,1382,138200,car,1044.14,978.16,7.967,-0.857,-0.107,5.29,2.0
33,1383,138300,car,1044.937,978.073,7.981,-0.864,-0.108,5.29,2.0
33,1384,138400,car,1045.735,977.986,7.99,-0.871,-0.109,5.29,2.0
33,1385,138500,car,1046.534,977.897,7.996,-0.877,-0.109,5.29,2.0
33,1386,138600,car,1047.333,977.808,8.0,-0.884,-0.11,5.29,2.0
33,1387,138700,car,1048.133,977.719,8.002,-0.89,-0.111,5.29,2.0
33,1388,138800,car,1048.933,977.628,8.002,-0.896,-0.112,5.29,2.0
33,1389,138900,car,1049.733,977.537,8.002,-0.902,-0.112,5.29,2.0
33,1390,139000,car,1050.533,977.446,8.002,-0.908,-0.113,5.29,2.0
33,1391,139100,car,1051.333,977.354,8.001,-0.914,-0.114,5.29,2.0
34,1275,127500,car,1005.439,1007.571,-2.398,-0.051,-3.12,4.98,1.85
34,1276,127600,car,1005.201,1007.545,-2.402,-0.079,-3.109,4.98,1.85
34,1277,127700,car,1004.962,1007.516,-2.409,-0.11,-3.096,4.98,1.85
34,1278,127800,car,1004.723,1007.482,-2.416,-0.145,-3.082,4.98,1.85
34,1279,127900,car,1004.484,1007.443,-2.423,-0.182,-3.067,4.98,1.85
34,1280,128000,car,1004.245,1007.398,-2.427,-0.222,-3.05,4.98,1.85
34,1281,128100,car,1004.006,1007.347,-2.429,-0.265,-3.033,4.98,1.85
34,1282,128200,car,1003.768,1007.291,-2.425,-0.311,-3.014,4.98,1.85
34,1283,128300,car,1003.53,1007.227,-2.417,-0.359,-2.994,4.98,1.85
34,1284,128400,car,1003.294,1007.157,-2.405,-0.41,-2.973,4.98,1.85
34,1285,128500,car,1003.06,1007.08,-2.388,-0.462,-2.95,4.98,1.85
34,1286,128600,car,1002.829,1006.996,-2.367,-0.517,-2.927,4.98,1.85
34,1287,128700,car,1002.6,1006.905,-2.345,-0.574,-2.901,4.98,1.85
34,1288,128800,car,1002.375,1006.806,-2.322,-0.634,-2.875,4.98,1.85
34,1289,128900,car,1002.153,1006.699,-2.3,-0.696,-2.848,4.98,1.85
34,1290,129000,car,1001.935,1006.584,-2.282,-0.762,-2.819,4.98,1.85
34,1291,129100,car,1001.72,1006.462,-2.268,-0.832,-2.79,4.98,1.85
34,1292,129200,car,1001.508,1006.332,-2.259,-0.907,-2.76,4.98,1.85
34,1293,129300,car,1001.3,1006.193,-2.255,-0.989,-2.728,4.98,1.85
34,1294,129400,car,1001.095,1006.046,-2.256,-1.078,-2.696,4.98,1.85
34,1295,129500,car,1000.893,1005.89,-2.261,-1.174,-2.663,4.98,1.85
34,1296,129600,car,1000.694,1005.723,-2.267,-1.279,-2.628,4.98,1.85
34,1297,129700,car,1000.497,1005.547,-2.273,-1.39,-2.593,4.98,1.85
34,1298,129800,car,1000.303,1005.359,-2.275,-1.508,-2.556,4.98,1.85
34,1299,129900,car,1000.113,1005.161,-2.271,-1.632,-2.519,4.98,1.85
34,1300,130000,car,999.926,1004.95,-2.258,-1.758,-2.48,4.98,1.85
34,1301,130100,car,999.744,1004.728,-2.234,-1.885,-2.441,4.98,1.85
34,1302,130200,car,999.567,1004.495,-2.199,-2.011,-2.401,4.98,1.85
34,1303,130300,car,999.396,1004.251,-2.152,-2.132,-2.361,4.98,1.85
34,1304,130400,car,999.232,1003.996,-2.093,-2.249,-2.32,4.98,1.85
34,1305,130500,car,999.075,1003.732,-2.024,-2.357,-2.28,4.98,1.85
34,1306,130600,car,998.926,1003.459,-1.946,-2.458,-2.24,4.98,1.85
34,1307,130700,car,998.785,1003.179,-1.861,-2.549,-2.201,4.98,1.85
34,1308,130800,car,998.653,1002.892,-1.771,-2.631,-2.163,4.98,1.85
34,1309,130900,car,998.529,1002.599,-1.676,-2.703,-2.126,4.98,1.85
34,1310,131000,car,998.413,1002.302,-1.579,-2.764,-2.09,4.98,1.85
34,1311,131100,car,998.306,1002.0,-1.481,-2.815,-2.055,4.98,1.85
34,1312,131200,car,998.208,1001.697,-1.383,-2.855,-2.022,4.98,1.85
34,1313,131300,car,998.117,1001.391,-1.286,-2.885,-1.99,4.98,1.85
34,1314,131400,car,998.035,1001.084,-1.19,-2.903,-1.96,4.98,1.85
34,1315,131500,car,997.959,1000.778,-1.098,-2.911,-1.931,4.98,1.85
34,1316,131600,car,997.891,1000.473,-1.008,-2.909,-1.904,4.98,1.85
34,1317,131700,car,997.829,1000.17,-0.923,-2.897,-1.879,4.98,1.85
34,1318,131800,car,997.773,999.869,-0.843,-2.877,-1.856,4.98,1.85
34,1319,131900,car,997.722,999.572,-0.768,-2.849,-1.834,4.98,1.85
34,1320,132000,car,997.676,999.279,-0.7,-2.815,-1.814,4.98,1.85
34,1321,132100,car,997.634,998.99,-0.637,-2.777,-1.796,4.98,1.85
34,1322,132200,car,997.595,998.707,-0.582,-2.738,-1.78,4.98,1.85
34,1323,132300,car,997.559,998.428,-0.533,-2.698,-1.766,4.98,1.85
34,1324,132400,car,997.526,998.153,-0.49,-2.66,-1.753,4.98,1.85
34,1325,132500,car,997.494,997.883,-0.454,-2.626,-1.742,4.98,1.85
34,1326,132600,car,997.463,997.616,-0.424,-2.597,-1.733,4.98,1.85
34,1327,132700,car,997.432,997.353,-0.4,-2.575,-1.725,4.98,1.85
34,1328,132800,car,997.401,997.092,-0.382,-2.561,-1.719,4.98,1.85
34,1329,132900,car,997.37,996.833,-0.369,-2.556,-1.714,4.98,1.85
34,1330,133000,car,997.337,996.575,-0.362,-2.56,-1.711,4.98,1.85
34,1331,133100,car,997.303,996.316,-0.36,-2.574,-1.71,4.98,1.85
34,1332,133200,car,997.267,996.056,-0.363,-2.597,-1.71,4.98,1.85
34,1333,133300,car,997.228,995.794,-0.372,-2.628,-1.711,4.98,1.85
34,1334,133400,car,997.186,995.529,-0.387,-2.668,-1.715,4.98,1.85
34,1335,133500,car,997.139,995.26,-0.407,-2.714,-1.72,4.98,1.85
34,1336,133600,car,997.088,994.986,-0.434,-2.765,-1.727,4.98,1.85
34,1337,133700,car,997.031,994.708,-0.468,-2.821,-1.735,4.98,1.85
34,1338,133800,car,996.968,994.425,-0.509,-2.879,-1.746,4.98,1.85
34,1339,133900,car,996.897,994.137,-0.559,-2.938,-1.759,4.98,1.85
34,1340,134000,car,996.819,993.844,-0.617,-2.997,-1.774,4.98,1.85
34,1341,134100,car,996.73,993.546,-0.684,-3.056,-1.791,4.98,1.85
34,1342,134200,car,996.632,993.244,-0.76,-3.113,-1.81,4.98,1.85
34,1343,134300,car,996.523,992.938,-0.847,-3.167,-1.832,4.98,1.85
34,1344,134400,car,996.401,992.629,-0.944,-3.218,-1.856,4.98,1.85
34,1345,134500,car,996.266,992.317,-1.052,-3.264,-1.883,4.98,1.85
34,1346,134600,car,996.118,992.003,-1.17,-3.304,-1.911,4.98,1.85
34,1347,134700,car,995.955,991.689,-1.299,-3.336,-1.942,4.98,1.85
34,1348,134800,car,995.776,991.375,-1.437,-3.359,-1.975,4.98,1.85
34,1349,134900,car,995.582,991.062,-1.584,-3.372,-2.01,4.98,1.85
34,1350,135000,car,995.371,990.752,-1.739,-3.373,-2.047,4.98,1.85
34,1351,135100,car,995.144,990.445,-1.901,-3.362,-2.085,4.98,1.85
34,1352,135200,car,994.899,990.144,-2.069,-3.338,-2.126,4.98,1.85
34,1353,135300,car,994.638,989.85,-2.242,-3.3,-2.168,4.98,1.85
34,1354,135400,car,994.359,989.563,-2.417,-3.248,-2.211,4.98,1.85
34,1355,135500,car,994.063,989.285,-2.594,-3.181,-2.255,4.98,1.85
34,1356,135600,car,993.751,989.018,-2.772,-3.101,-2.3,4.98,1.85
34,1357,135700,car,993.423,988.762,-2.948,-3.008,-2.346,4.98,1.85
34,1358,135800,car,993.078,988.519,-3.123,-2.902,-2.393,4.98,1.85
34,1359,135900,car,992.719,988.289,-3.296,-2.785,-2.44,4.98,1.85
34,1360,136000,car,992.345,988.073,-3.466,-2.658,-2.487,4.98,1.85
34,1361,136100,car,991.957,987.873,-3.633,-2.521,-2.535,4.98,1.85
34,1362,136200,car,991.555,987.688,-3.796,-2.375,-2.583,4.98,1.85
34,1363,136300,car,991.141,987.519,-3.956,-2.222,-2.63,4.98,1.85
34,1364,136400,car,990.713,987.366,-4.113,-2.063,-2.677,4.98,1.85
34,1365,136500,car,990.274,987.229,-4.267,-1.899,-2.723,4.98,1.85
34,1366,136600,car,989.822,987.109,-4.418,-1.73,-2.768,4.98,1.85
34,1367,136700,car,989.359,987.006,-4.566,-1.557,-2.813,4.98,1.85
34,1368,136800,car,988.884,986.918,-4.712,-1.383,-2.856,4.98,1.85
34,1369,136900,car,988.398,986.847,-4.855,-1.206,-2.898,4.98,1.85
34,1370,137000,car,987.9,986.791,-4.995,-1.029,-2.938,4.98,1.85
34,1371,137100,car,987.39,986.75,-5.134,-0.854,-2.977,4.98,1.85
34,1372,137200,car,986.869,986.725,-5.27,-0.68,-3.013,4.98,1.85
34,1373,137300,car,986.335,986.714,-5.404,-0.51,-3.048,4.98,1.85
34,1374,137400,car,985.79,986.716,-5.537,-0.345,-3.079,4.98,1.85
34,1375,137500,car,985.232,986.731,-5.668,-0.186,-3.109,4.98,1.85
34,1376,137600,car,984.662,986.758,-5.798,-0.036,-3.135,4.98,1.85
34,1377,137700,car,984.079,986.795,-5.928,0.105,3.124,4.98,1.85
34,1378,137800,car,983.484,986.843,-6.058,0.235,3.103,4.98,1.85
34,1379,137900,car,982.876,986.899,-6.187,0.354,3.084,4.98,1.85
34,1380,138000,car,982.255,986.963,-6.314,0.461,3.069,4.98,1.85
34,1381,138100,car,981.622,987.033,-6.44,0.555,3.056,4.98,1.85
34,1382,138200,car,980.977,987.109,-6.562,0.636,3.045,4.98,1.85
34,1383,138300,car,980.32,987.188,-6.68,0.704,3.037,4.98,1.85
34,1384,138400,car,979.651,987.271,-6.793,0.76,3.03,4.98,1.85
34,1385,138500,car,978.97,987.357,-6.898,0.804,3.026,4.98,1.85
34,1386,138600,car,978.28,987.444,-6.997,0.837,3.022,4.98,1.85
34,1387,138700,car,977.58,987.531,-7.087,0.861,3.021,4.98,1.85
34,1388,138800,car,976.87,987.619,-7.17,0.876,3.02,4.98,1.85
34,1389,138900,car,976.153,987.708,-7.244,0.884,3.02,4.98,1.85
34,1390,139000,car,975.428,987.795,-7.312,0.887,3.021,4.98,1.85
34,1391,139100,car,974.697,987.882,-7.373,0.886,3.022,4.98,1.85
34,1392,139200,car,973.959,987.969,-7.429,0.881,3.024,4.98,1.85
34,1393,139300,car,973.216,988.054,-7.478,0.874,3.025,4.98,1.85
34,1394,139400,car,972.468,988.139,-7.523,0.866,3.027,4.98,1.85
34,1395,139500,car,971.715,988.223,-7.561,0.856,3.029,4.98,1.85
34,1396,139600,car,970.958,988.305,-7.594,0.846,3.031,4.98,1.85
34,1397,139700,car,970.199,988.387,-7.62,0.835,3.032,4.98,1.85
34,1398,139800,car,969.437,988.468,-7.638,0.824,3.034,4.98,1.85
34,1399,139900,car,968.672,988.547,-7.648,0.812,3.036,4.98,1.85
34,1400,140000,car,967.907,988.626,-7.649,0.8,3.037,4.98,1.85
34,1401,140100,car,967.142,988.704,-7.64,0.788,3.039,4.98,1.85
34,1402,140200,car,966.378,988.781,-7.619,0.776,3.04,4.98,1.85
34,1403,140300,car,965.616,988.856,-7.587,0.763,3.041,4.98,1.85
34,1404,140400,car,964.857,988.931,-7.542,0.75,3.043,4.98,1.85
34,1405,140500,car,964.103,989.004,-7.484,0.735,3.044,4.98,1.85
34,1406,140600,car,963.354,989.075,-7.412,0.719,3.045,4.98,1.85
34,1407,140700,car,962.613,989.145,-7.326,0.702,3.046,4.98,1.85
34,1408,140800,car,961.88,989.214,-7.225,0.684,3.047,4.98,1.85
34,1409,140900,car,961.157,989.28,-7.111,0.664,3.049,4.98,1.85
34,1410,141000,car,960.446,989.344,-6.983,0.642,3.05,4.98,1.85
34,1411,141100,car,959.747,989.406,-6.843,0.62,3.051,4.98,1.85
34,1412,141200,car,959.063,989.466,-6.693,0.596,3.053,4.98,1.85
34,1413,141300,car,958.393,989.523,-6.533,0.572,3.054,4.98,1.85
34,1414,141400,car,957.74,989.577,-6.368,0.547,3.056,4.98,1.85
34,1415,141500,car,957.103,989.629,-6.198,0.522,3.058,4.98,1.85
34,1416,141600,car,956.483,989.679,-6.028,0.499,3.059,4.98,1.85
34,1417,141700,car,955.88,989.726,-5.86,0.476,3.061,4.98,1.85
